X,Y,click
9.0,95.0,0.0
5.0,100.0,0.0
1.0,104.0,0.0
149.0,158.0,0.0
145.0,160.0,0.0
141.0,161.0,0.0
137.0,161.0,0.0
133.0,160.0,0.0
129.0,158.0,0.0
125.0,155.0,0.0
121.0,151.0,0.0
117.0,146.0,0.0
113.0,140.0,0.0
109.0,133.0,0.0
105.0,125.0,0.0
101.0,116.0,0.0
97.0,106.0,0.0
93.0,96.0,0.0
89.0,86.0,0.0
85.0,76.0,0.0
81.0,66.0,1.0
81.0,66.0,0.0
77.0,75.0,0.0
73.0,83.0,0.0
69.0,90.0,0.0
65.0,96.0,0.0
61.0,101.0,0.0
57.0,105.0,0.0
53.0,108.0,0.0
49.0,110.0,0.0
45.0,111.0,0.0
41.0,111.0,0.0
37.0,110.0,0.0
33.0,108.0,0.0
29.0,105.0,0.0
25.0,101.0,0.0
21.0,96.0,0.0
17.0,90.0,0.0
13.0,83.0,0.0
9.0,75.0,0.0
5.0,66.0,0.0
1.0,56.0,0.0
141.0,8.0,1.0
141.0,8.0,0.0
137.0,17.0,0.0
133.0,25.0,0.0
129.0,32.0,0.0
125.0,38.0,0.0
121.0,43.0,0.0
117.0,47.0,0.0
113.0,50.0,0.0
109.0,52.0,0.0
105.0,53.0,0.0
101.0,53.0,0.0
97.0,52.0,0.0
93.0,50.0,0.0
89.0,47.0,0.0
85.0,43.0,0.0
81.0,38.0,0.0
77.0,32.0,1.0
77.0,32.0,0.0
73.0,41.0,0.0
69.0,49.0,0.0
65.0,56.0,0.0
61.0,62.0,0.0
57.0,67.0,0.0
53.0,71.0,0.0
49.0,74.0,0.0
45.0,76.0,0.0
41.0,77.0,0.0
37.0,77.0,0.0
33.0,76.0,0.0
29.0,74.0,0.0
25.0,71.0,0.0
21.0,67.0,0.0
17.0,62.0,1.0
17.0,62.0,0.0
13.0,71.0,0.0
9.0,79.0,0.0
5.0,86.0,0.0
1.0,92.0,0.0
149.0,81.0,0.0
145.0,85.0,0.0
141.0,88.0,0.0
137.0,90.0,0.0
133.0,91.0,0.0
129.0,91.0,0.0
125.0,90.0,0.0
121.0,88.0,0.0
117.0,85.0,0.0
113.0,81.0,0.0
109.0,76.0,0.0
105.0,70.0,0.0
101.0,63.0,0.0
97.0,55.0,1.0
97.0,55.0,0.0
93.0,64.0,0.0
89.0,72.0,0.0
85.0,79.0,0.0
81.0,85.0,0.0
77.0,90.0,0.0
73.0,94.0,0.0
69.0,97.0,0.0
65.0,99.0,0.0
61.0,100.0,0.0
57.0,100.0,0.0
53.0,99.0,0.0
49.0,97.0,0.0
45.0,94.0,0.0
41.0,90.0,0.0
37.0,85.0,0.0
33.0,79.0,1.0
33.0,79.0,0.0
29.0,88.0,0.0
25.0,96.0,0.0
21.0,103.0,0.0
17.0,109.0,0.0
13.0,114.0,0.0
9.0,118.0,0.0
5.0,121.0,0.0
1.0,123.0,0.0
141.0,193.0,0.0
137.0,193.0,0.0
133.0,192.0,0.0
129.0,190.0,0.0
125.0,187.0,0.0
121.0,183.0,0.0
117.0,178.0,0.0
113.0,172.0,0.0
109.0,165.0,0.0
105.0,157.0,0.0
101.0,148.0,0.0
97.0,138.0,0.0
93.0,128.0,0.0
89.0,118.0,0.0
85.0,108.0,0.0
81.0,98.0,0.0
77.0,88.0,1.0
77.0,88.0,0.0
73.0,97.0,0.0
69.0,105.0,0.0
65.0,112.0,0.0
61.0,118.0,0.0
57.0,123.0,0.0
53.0,127.0,0.0
49.0,130.0,0.0
45.0,132.0,0.0
41.0,133.0,0.0
37.0,133.0,0.0
33.0,132.0,0.0
29.0,130.0,0.0
25.0,127.0,0.0
21.0,123.0,0.0
17.0,118.0,0.0
13.0,112.0,0.0
9.0,105.0,0.0
5.0,97.0,0.0
1.0,88.0,0.0
149.0,67.0,0.0
145.0,57.0,0.0
141.0,47.0,0.0
137.0,37.0,1.0
137.0,37.0,0.0
133.0,46.0,0.0
129.0,54.0,0.0
125.0,61.0,0.0
121.0,67.0,0.0
117.0,72.0,0.0
113.0,76.0,0.0
109.0,79.0,0.0
105.0,81.0,0.0
101.0,82.0,0.0
97.0,82.0,0.0
93.0,81.0,0.0
89.0,79.0,0.0
85.0,76.0,0.0
81.0,72.0,0.0
77.0,67.0,0.0
73.0,61.0,0.0
69.0,54.0,0.0
65.0,46.0,0.0
61.0,37.0,0.0
57.0,27.0,0.0
53.0,17.0,0.0
49.0,7.0,0.0
45.0,-3.0,0.0
41.0,-13.0,0.0
37.0,-23.0,0.0
33.0,-33.0,1.0
33.0,-33.0,0.0
29.0,-24.0,0.0
431.0,53.0,0.0
427.0,61.0,0.0
423.0,68.0,0.0
419.0,74.0,0.0
415.0,79.0,0.0
411.0,83.0,0.0
407.0,86.0,0.0
403.0,88.0,0.0
399.0,89.0,0.0
395.0,89.0,0.0
391.0,88.0,0.0
387.0,86.0,0.0
383.0,83.0,0.0
379.0,79.0,0.0
375.0,74.0,0.0
371.0,68.0,0.0
367.0,61.0,0.0
363.0,53.0,0.0
359.0,44.0,1.0
359.0,44.0,0.0
355.0,53.0,0.0
351.0,61.0,0.0
347.0,68.0,0.0
343.0,74.0,0.0
339.0,79.0,0.0
335.0,83.0,0.0
331.0,86.0,0.0
327.0,88.0,0.0
323.0,89.0,0.0
319.0,89.0,0.0
315.0,88.0,0.0
311.0,86.0,0.0
307.0,83.0,0.0
303.0,79.0,0.0
299.0,74.0,0.0
295.0,68.0,0.0
291.0,61.0,0.0
287.0,53.0,0.0
283.0,44.0,1.0
283.0,44.0,0.0
279.0,53.0,0.0
275.0,61.0,0.0
271.0,68.0,0.0
267.0,74.0,0.0
263.0,79.0,0.0
259.0,83.0,0.0
255.0,86.0,0.0
251.0,88.0,0.0
247.0,89.0,0.0
243.0,89.0,0.0
239.0,88.0,0.0
235.0,86.0,0.0
231.0,83.0,0.0
227.0,79.0,0.0
223.0,74.0,0.0
219.0,68.0,0.0
215.0,61.0,0.0
211.0,53.0,0.0
207.0,44.0,0.0
203.0,34.0,0.0
199.0,24.0,1.0
199.0,24.0,0.0
195.0,33.0,0.0
191.0,41.0,0.0
187.0,48.0,0.0
183.0,54.0,0.0
179.0,59.0,0.0
175.0,63.0,0.0
171.0,66.0,0.0
167.0,68.0,0.0
163.0,69.0,0.0
159.0,69.0,0.0
155.0,68.0,0.0
151.0,66.0,0.0
147.0,63.0,0.0
143.0,59.0,0.0
139.0,54.0,0.0
135.0,48.0,0.0
131.0,41.0,0.0
127.0,33.0,1.0
127.0,33.0,0.0
123.0,42.0,0.0
119.0,50.0,0.0
115.0,57.0,0.0
111.0,63.0,0.0
107.0,68.0,0.0
103.0,72.0,0.0
99.0,75.0,0.0
95.0,77.0,0.0
91.0,78.0,0.0
87.0,78.0,0.0
83.0,77.0,0.0
79.0,75.0,0.0
75.0,72.0,0.0
71.0,68.0,0.0
67.0,63.0,0.0
63.0,57.0,0.0
59.0,50.0,1.0
59.0,50.0,0.0
55.0,59.0,0.0
51.0,67.0,0.0
47.0,74.0,0.0
43.0,80.0,0.0
39.0,85.0,0.0
35.0,89.0,0.0
31.0,92.0,0.0
27.0,94.0,0.0
23.0,95.0,0.0
19.0,95.0,0.0
15.0,94.0,0.0
11.0,92.0,0.0
7.0,89.0,0.0
3.0,85.0,0.0
143.0,11.0,0.0
139.0,5.0,0.0
135.0,-2.0,1.0
135.0,-2.0,0.0
131.0,7.0,0.0
127.0,15.0,0.0
123.0,22.0,0.0
119.0,28.0,0.0
115.0,33.0,0.0
111.0,37.0,0.0
107.0,40.0,0.0
103.0,42.0,0.0
99.0,43.0,0.0
95.0,43.0,0.0
91.0,42.0,0.0
87.0,40.0,0.0
83.0,37.0,0.0
79.0,33.0,0.0
75.0,28.0,0.0
71.0,22.0,0.0
67.0,15.0,1.0
67.0,15.0,0.0
63.0,24.0,0.0
59.0,32.0,0.0
55.0,39.0,0.0
51.0,45.0,0.0
47.0,50.0,0.0
43.0,54.0,0.0
39.0,57.0,0.0
35.0,59.0,0.0
31.0,60.0,0.0
27.0,60.0,0.0
23.0,59.0,0.0
19.0,57.0,1.0
19.0,57.0,0.0
15.0,66.0,0.0
11.0,74.0,0.0
7.0,81.0,0.0
3.0,87.0,0.0
149.0,181.0,0.0
145.0,185.0,0.0
141.0,188.0,0.0
137.0,190.0,0.0
133.0,191.0,0.0
129.0,191.0,0.0
125.0,190.0,0.0
121.0,188.0,0.0
117.0,185.0,0.0
113.0,181.0,0.0
109.0,176.0,0.0
105.0,170.0,0.0
101.0,163.0,0.0
97.0,155.0,0.0
93.0,146.0,0.0
89.0,136.0,0.0
85.0,126.0,0.0
81.0,116.0,0.0
77.0,106.0,0.0
73.0,96.0,0.0
69.0,86.0,0.0
65.0,76.0,0.0
61.0,66.0,1.0
61.0,66.0,0.0
57.0,75.0,0.0
53.0,83.0,0.0
49.0,90.0,0.0
45.0,96.0,0.0
41.0,101.0,0.0
37.0,105.0,0.0
33.0,108.0,0.0
29.0,110.0,0.0
25.0,111.0,0.0
21.0,111.0,0.0
17.0,110.0,0.0
13.0,108.0,0.0
9.0,105.0,0.0
5.0,101.0,0.0
1.0,96.0,0.0
141.0,86.0,0.0
137.0,79.0,0.0
133.0,71.0,0.0
129.0,62.0,0.0
125.0,52.0,1.0
125.0,52.0,0.0
121.0,61.0,0.0
117.0,69.0,0.0
113.0,76.0,0.0
109.0,82.0,0.0
105.0,87.0,0.0
101.0,91.0,0.0
97.0,94.0,0.0
93.0,96.0,0.0
89.0,97.0,0.0
85.0,97.0,0.0
81.0,96.0,0.0
77.0,94.0,0.0
73.0,91.0,0.0
69.0,87.0,0.0
65.0,82.0,0.0
61.0,76.0,0.0
57.0,69.0,0.0
53.0,61.0,1.0
53.0,61.0,0.0
49.0,70.0,0.0
45.0,78.0,0.0
41.0,85.0,0.0
37.0,91.0,0.0
33.0,96.0,0.0
29.0,100.0,0.0
25.0,103.0,0.0
21.0,105.0,0.0
17.0,106.0,0.0
13.0,106.0,0.0
9.0,105.0,0.0
5.0,103.0,0.0
1.0,100.0,0.0
149.0,89.0,0.0
145.0,84.0,0.0
141.0,78.0,0.0
137.0,71.0,0.0
133.0,63.0,0.0
129.0,54.0,0.0
125.0,44.0,1.0
125.0,44.0,0.0
121.0,53.0,0.0
117.0,61.0,0.0
113.0,68.0,0.0
109.0,74.0,0.0
105.0,79.0,0.0
101.0,83.0,0.0
97.0,86.0,0.0
93.0,88.0,0.0
89.0,89.0,0.0
85.0,89.0,0.0
81.0,88.0,0.0
77.0,86.0,0.0
73.0,83.0,0.0
69.0,79.0,0.0
65.0,74.0,0.0
61.0,68.0,0.0
57.0,61.0,1.0
57.0,61.0,0.0
53.0,70.0,0.0
49.0,78.0,0.0
45.0,85.0,0.0
41.0,91.0,0.0
37.0,96.0,0.0
33.0,100.0,0.0
29.0,103.0,0.0
25.0,105.0,0.0
21.0,106.0,0.0
17.0,106.0,0.0
13.0,105.0,0.0
9.0,103.0,0.0
5.0,100.0,0.0
1.0,96.0,0.0
141.0,99.0,0.0
137.0,93.0,0.0
133.0,86.0,0.0
129.0,78.0,0.0
125.0,69.0,0.0
121.0,59.0,1.0
121.0,59.0,0.0
117.0,68.0,0.0
113.0,76.0,0.0
109.0,83.0,0.0
105.0,89.0,0.0
101.0,94.0,0.0
97.0,98.0,0.0
93.0,101.0,0.0
89.0,103.0,0.0
85.0,104.0,0.0
81.0,104.0,0.0
77.0,103.0,0.0
73.0,101.0,0.0
69.0,98.0,0.0
65.0,94.0,0.0
61.0,89.0,0.0
57.0,83.0,0.0
53.0,76.0,0.0
49.0,68.0,0.0
45.0,59.0,1.0
45.0,59.0,0.0
41.0,68.0,0.0
37.0,76.0,0.0
33.0,83.0,0.0
29.0,89.0,0.0
25.0,94.0,0.0
21.0,98.0,0.0
17.0,101.0,0.0
13.0,103.0,0.0
9.0,104.0,0.0
5.0,104.0,0.0
1.0,103.0,0.0
149.0,59.0,0.0
145.0,56.0,0.0
141.0,52.0,0.0
137.0,47.0,0.0
133.0,41.0,0.0
129.0,34.0,0.0
125.0,26.0,1.0
125.0,26.0,0.0
121.0,35.0,0.0
117.0,43.0,0.0
113.0,50.0,0.0
109.0,56.0,0.0
105.0,61.0,0.0
101.0,65.0,0.0
97.0,68.0,0.0
93.0,70.0,0.0
89.0,71.0,0.0
85.0,71.0,0.0
81.0,70.0,0.0
77.0,68.0,0.0
73.0,65.0,1.0
73.0,65.0,0.0
69.0,74.0,0.0
65.0,82.0,0.0
61.0,89.0,0.0
57.0,95.0,0.0
53.0,100.0,0.0
49.0,104.0,0.0
45.0,107.0,0.0
41.0,109.0,0.0
37.0,110.0,0.0
33.0,110.0,0.0
29.0,109.0,0.0
25.0,107.0,0.0
21.0,104.0,0.0
17.0,100.0,0.0
13.0,95.0,0.0
9.0,89.0,0.0
5.0,82.0,0.0
1.0,74.0,0.0
141.0,22.0,1.0
141.0,22.0,0.0
137.0,31.0,0.0
133.0,39.0,0.0
129.0,46.0,0.0
125.0,52.0,0.0
121.0,57.0,0.0
117.0,61.0,0.0
113.0,64.0,0.0
109.0,66.0,0.0
105.0,67.0,0.0
101.0,67.0,0.0
97.0,66.0,0.0
93.0,64.0,0.0
89.0,61.0,0.0
85.0,57.0,0.0
81.0,52.0,0.0
77.0,46.0,0.0
73.0,39.0,1.0
73.0,39.0,0.0
69.0,48.0,0.0
65.0,56.0,0.0
61.0,63.0,0.0
57.0,69.0,0.0
53.0,74.0,0.0
49.0,78.0,0.0
45.0,81.0,0.0
41.0,83.0,0.0
37.0,84.0,0.0
33.0,84.0,0.0
29.0,83.0,0.0
25.0,81.0,0.0
21.0,78.0,0.0
17.0,74.0,0.0
13.0,69.0,0.0
9.0,63.0,0.0
5.0,56.0,1.0
5.0,56.0,0.0
1.0,65.0,0.0
149.0,64.0,0.0
145.0,71.0,0.0
141.0,77.0,0.0
137.0,82.0,0.0
133.0,86.0,0.0
129.0,89.0,0.0
125.0,91.0,0.0
121.0,92.0,0.0
117.0,92.0,0.0
113.0,91.0,0.0
109.0,89.0,0.0
105.0,86.0,0.0
101.0,82.0,0.0
97.0,77.0,0.0
93.0,71.0,0.0
89.0,64.0,0.0
85.0,56.0,0.0
81.0,47.0,1.0
81.0,47.0,0.0
77.0,56.0,0.0
73.0,64.0,0.0
69.0,71.0,0.0
65.0,77.0,0.0
61.0,82.0,0.0
57.0,86.0,0.0
53.0,89.0,0.0
49.0,91.0,0.0
45.0,92.0,0.0
41.0,92.0,0.0
37.0,91.0,0.0
33.0,89.0,0.0
29.0,86.0,0.0
25.0,82.0,0.0
21.0,77.0,0.0
17.0,71.0,0.0
13.0,64.0,1.0
13.0,64.0,0.0
9.0,73.0,0.0
5.0,81.0,0.0
1.0,88.0,0.0
141.0,172.0,0.0
137.0,177.0,0.0
133.0,181.0,0.0
129.0,184.0,0.0
125.0,186.0,0.0
121.0,187.0,0.0
117.0,187.0,0.0
113.0,186.0,0.0
109.0,184.0,0.0
105.0,181.0,0.0
101.0,177.0,0.0
97.0,172.0,0.0
93.0,166.0,0.0
89.0,159.0,0.0
85.0,151.0,0.0
81.0,142.0,0.0
77.0,132.0,0.0
73.0,122.0,0.0
69.0,112.0,0.0
65.0,102.0,0.0
61.0,92.0,0.0
57.0,82.0,0.0
53.0,72.0,1.0
53.0,72.0,0.0
49.0,81.0,0.0
45.0,89.0,0.0
41.0,96.0,0.0
37.0,102.0,0.0
33.0,107.0,0.0
29.0,111.0,0.0
25.0,114.0,0.0
21.0,116.0,0.0
17.0,117.0,0.0
13.0,117.0,0.0
9.0,116.0,0.0
5.0,114.0,0.0
1.0,111.0,0.0
149.0,82.0,0.0
145.0,77.0,0.0
141.0,71.0,0.0
137.0,64.0,0.0
133.0,56.0,0.0
129.0,47.0,0.0
125.0,37.0,1.0
125.0,37.0,0.0
121.0,46.0,0.0
117.0,54.0,0.0
113.0,61.0,0.0
109.0,67.0,0.0
105.0,72.0,0.0
101.0,76.0,0.0
97.0,79.0,0.0
93.0,81.0,0.0
89.0,82.0,0.0
85.0,82.0,0.0
81.0,81.0,0.0
77.0,79.0,0.0
73.0,76.0,0.0
69.0,72.0,0.0
65.0,67.0,0.0
61.0,61.0,0.0
57.0,54.0,0.0
53.0,46.0,1.0
53.0,46.0,0.0
49.0,55.0,0.0
45.0,63.0,0.0
41.0,70.0,0.0
37.0,76.0,0.0
33.0,81.0,0.0
29.0,85.0,0.0
25.0,88.0,0.0
21.0,90.0,0.0
17.0,91.0,0.0
13.0,91.0,0.0
9.0,90.0,0.0
5.0,88.0,0.0
1.0,85.0,0.0
141.0,79.0,0.0
137.0,74.0,0.0
133.0,68.0,0.0
129.0,61.0,0.0
125.0,53.0,1.0
125.0,53.0,0.0
121.0,62.0,0.0
117.0,70.0,0.0
113.0,77.0,0.0
109.0,83.0,0.0
105.0,88.0,0.0
101.0,92.0,0.0
97.0,95.0,0.0
93.0,97.0,0.0
89.0,98.0,0.0
85.0,98.0,0.0
81.0,97.0,0.0
77.0,95.0,0.0
73.0,92.0,0.0
69.0,88.0,0.0
65.0,83.0,0.0
61.0,77.0,0.0
57.0,70.0,0.0
53.0,62.0,0.0
49.0,53.0,1.0
49.0,53.0,0.0
45.0,62.0,0.0
41.0,70.0,0.0
37.0,77.0,0.0
33.0,83.0,0.0
29.0,88.0,0.0
25.0,92.0,0.0
21.0,95.0,0.0
17.0,97.0,0.0
13.0,98.0,0.0
9.0,98.0,0.0
5.0,97.0,0.0
1.0,95.0,0.0
149.0,136.0,0.0
145.0,132.0,0.0
141.0,127.0,0.0
137.0,121.0,0.0
133.0,114.0,0.0
129.0,106.0,0.0
125.0,97.0,1.0
125.0,97.0,0.0
121.0,106.0,0.0
117.0,114.0,0.0
113.0,121.0,0.0
109.0,127.0,0.0
105.0,132.0,0.0
101.0,136.0,0.0
97.0,139.0,0.0
93.0,141.0,0.0
89.0,142.0,0.0
85.0,142.0,0.0
81.0,141.0,0.0
77.0,139.0,0.0
73.0,136.0,0.0
69.0,132.0,0.0
65.0,127.0,0.0
61.0,121.0,0.0
57.0,114.0,0.0
53.0,106.0,0.0
49.0,97.0,0.0
45.0,87.0,0.0
41.0,77.0,0.0
37.0,67.0,0.0
33.0,57.0,0.0
29.0,47.0,1.0
29.0,47.0,0.0
25.0,56.0,0.0
21.0,64.0,0.0
17.0,71.0,0.0
13.0,77.0,0.0
9.0,82.0,0.0
5.0,86.0,0.0
1.0,89.0,0.0
141.0,49.0,0.0
137.0,50.0,0.0
133.0,50.0,0.0
129.0,49.0,0.0
125.0,47.0,0.0
121.0,44.0,0.0
117.0,40.0,0.0
113.0,35.0,0.0
109.0,29.0,0.0
105.0,22.0,0.0
101.0,14.0,1.0
101.0,14.0,0.0
97.0,23.0,0.0
93.0,31.0,0.0
89.0,38.0,0.0
85.0,44.0,0.0
81.0,49.0,0.0
77.0,53.0,0.0
73.0,56.0,0.0
69.0,58.0,0.0
65.0,59.0,0.0
61.0,59.0,0.0
57.0,58.0,0.0
53.0,56.0,1.0
53.0,56.0,0.0
49.0,65.0,0.0
45.0,73.0,0.0
41.0,80.0,0.0
37.0,86.0,0.0
33.0,91.0,0.0
29.0,95.0,0.0
25.0,98.0,0.0
21.0,100.0,0.0
17.0,101.0,0.0
13.0,101.0,0.0
9.0,100.0,0.0
5.0,98.0,0.0
1.0,95.0,0.0
149.0,90.0,0.0
145.0,85.0,0.0
141.0,79.0,0.0
137.0,72.0,0.0
133.0,64.0,0.0
129.0,55.0,1.0
129.0,55.0,0.0
125.0,64.0,0.0
121.0,72.0,0.0
117.0,79.0,0.0
113.0,85.0,0.0
109.0,90.0,0.0
105.0,94.0,0.0
101.0,97.0,0.0
97.0,99.0,0.0
93.0,100.0,0.0
89.0,100.0,0.0
85.0,99.0,0.0
81.0,97.0,0.0
77.0,94.0,0.0
73.0,90.0,0.0
69.0,85.0,0.0
65.0,79.0,0.0
61.0,72.0,0.0
57.0,64.0,1.0
57.0,64.0,0.0
53.0,73.0,0.0
49.0,81.0,0.0
45.0,88.0,0.0
41.0,94.0,0.0
37.0,99.0,0.0
33.0,103.0,0.0
29.0,106.0,0.0
25.0,108.0,0.0
21.0,109.0,0.0
17.0,109.0,0.0
13.0,108.0,0.0
9.0,106.0,0.0
5.0,103.0,0.0
1.0,99.0,0.0
141.0,140.0,0.0
137.0,134.0,0.0
133.0,127.0,0.0
129.0,119.0,1.0
129.0,119.0,0.0
125.0,128.0,0.0
121.0,136.0,0.0
117.0,143.0,0.0
113.0,149.0,0.0
109.0,154.0,0.0
105.0,158.0,0.0
101.0,161.0,0.0
97.0,163.0,0.0
93.0,164.0,0.0
89.0,164.0,0.0
85.0,163.0,0.0
81.0,161.0,0.0
77.0,158.0,0.0
73.0,154.0,0.0
69.0,149.0,0.0
65.0,143.0,0.0
61.0,136.0,0.0
57.0,128.0,0.0
53.0,119.0,0.0
49.0,109.0,0.0
45.0,99.0,0.0
41.0,89.0,0.0
37.0,79.0,0.0
33.0,69.0,0.0
29.0,59.0,1.0
29.0,59.0,0.0
25.0,68.0,0.0
21.0,76.0,0.0
17.0,83.0,0.0
13.0,89.0,0.0
9.0,94.0,0.0
5.0,98.0,0.0
1.0,101.0,0.0
149.0,61.0,0.0
145.0,62.0,0.0
141.0,62.0,0.0
137.0,61.0,0.0
133.0,59.0,0.0
129.0,56.0,0.0
125.0,52.0,0.0
121.0,47.0,0.0
117.0,41.0,0.0
113.0,34.0,1.0
113.0,34.0,0.0
109.0,43.0,0.0
105.0,51.0,0.0
101.0,58.0,0.0
97.0,64.0,0.0
93.0,69.0,0.0
89.0,73.0,0.0
85.0,76.0,0.0
81.0,78.0,0.0
77.0,79.0,0.0
73.0,79.0,0.0
69.0,78.0,0.0
65.0,76.0,0.0
61.0,73.0,0.0
57.0,69.0,0.0
53.0,64.0,0.0
49.0,58.0,0.0
45.0,51.0,0.0
41.0,43.0,1.0
41.0,43.0,0.0
37.0,52.0,0.0
33.0,60.0,0.0
29.0,67.0,0.0
25.0,73.0,0.0
21.0,78.0,0.0
17.0,82.0,0.0
13.0,85.0,0.0
9.0,87.0,0.0
5.0,88.0,0.0
1.0,88.0,0.0
141.0,35.0,0.0
137.0,33.0,0.0
133.0,30.0,0.0
129.0,26.0,0.0
125.0,21.0,0.0
121.0,15.0,1.0
121.0,15.0,0.0
117.0,24.0,0.0
113.0,32.0,0.0
109.0,39.0,0.0
105.0,45.0,0.0
101.0,50.0,0.0
97.0,54.0,0.0
93.0,57.0,0.0
89.0,59.0,0.0
85.0,60.0,0.0
81.0,60.0,0.0
77.0,59.0,0.0
73.0,57.0,0.0
69.0,54.0,0.0
65.0,50.0,0.0
61.0,45.0,0.0
57.0,39.0,1.0
57.0,39.0,0.0
53.0,48.0,0.0
49.0,56.0,0.0
45.0,63.0,0.0
41.0,69.0,0.0
37.0,74.0,0.0
33.0,78.0,0.0
29.0,81.0,0.0
25.0,83.0,0.0
21.0,84.0,0.0
17.0,84.0,0.0
13.0,83.0,0.0
9.0,81.0,0.0
5.0,78.0,0.0
1.0,74.0,0.0
149.0,143.0,1.0
149.0,143.0,0.0
145.0,152.0,0.0
141.0,160.0,0.0
137.0,167.0,0.0
133.0,173.0,0.0
129.0,178.0,0.0
125.0,182.0,0.0
121.0,185.0,0.0
117.0,187.0,0.0
113.0,188.0,0.0
109.0,188.0,0.0
105.0,187.0,0.0
101.0,185.0,0.0
97.0,182.0,0.0
93.0,178.0,0.0
89.0,173.0,0.0
85.0,167.0,0.0
81.0,160.0,0.0
77.0,152.0,0.0
73.0,143.0,0.0
69.0,133.0,0.0
65.0,123.0,0.0
61.0,113.0,0.0
57.0,103.0,0.0
53.0,93.0,0.0
49.0,83.0,0.0
45.0,73.0,0.0
41.0,63.0,1.0
41.0,63.0,0.0
37.0,72.0,0.0
33.0,80.0,0.0
29.0,87.0,0.0
25.0,93.0,0.0
21.0,98.0,0.0
17.0,102.0,0.0
13.0,105.0,0.0
9.0,107.0,0.0
5.0,108.0,0.0
1.0,108.0,0.0
141.0,95.0,0.0
137.0,93.0,0.0
133.0,90.0,0.0
129.0,86.0,0.0
125.0,81.0,0.0
121.0,75.0,0.0
117.0,68.0,1.0
117.0,68.0,0.0
113.0,77.0,0.0
109.0,85.0,0.0
105.0,92.0,0.0
101.0,98.0,0.0
97.0,103.0,0.0
93.0,107.0,0.0
89.0,110.0,0.0
85.0,112.0,0.0
81.0,113.0,0.0
77.0,113.0,0.0
73.0,112.0,0.0
69.0,110.0,0.0
65.0,107.0,0.0
61.0,103.0,0.0
57.0,98.0,0.0
53.0,92.0,0.0
49.0,85.0,0.0
45.0,77.0,0.0
41.0,68.0,0.0
37.0,58.0,0.0
33.0,48.0,1.0
33.0,48.0,0.0
29.0,57.0,0.0
25.0,65.0,0.0
21.0,72.0,0.0
17.0,78.0,0.0
13.0,83.0,0.0
9.0,87.0,0.0
5.0,90.0,0.0
1.0,92.0,0.0
149.0,112.0,0.0
145.0,112.0,0.0
141.0,111.0,0.0
137.0,109.0,0.0
133.0,106.0,0.0
129.0,102.0,0.0
125.0,97.0,0.0
121.0,91.0,1.0
121.0,91.0,0.0
117.0,100.0,0.0
113.0,108.0,0.0
109.0,115.0,0.0
105.0,121.0,0.0
101.0,126.0,0.0
97.0,130.0,0.0
93.0,133.0,0.0
89.0,135.0,0.0
85.0,136.0,0.0
81.0,136.0,0.0
77.0,135.0,0.0
73.0,133.0,0.0
69.0,130.0,0.0
65.0,126.0,0.0
61.0,121.0,0.0
57.0,115.0,0.0
53.0,108.0,0.0
49.0,100.0,0.0
45.0,91.0,0.0
41.0,81.0,0.0
37.0,71.0,0.0
33.0,61.0,0.0
29.0,51.0,1.0
29.0,51.0,0.0
25.0,60.0,0.0
21.0,68.0,0.0
17.0,75.0,0.0
13.0,81.0,0.0
9.0,86.0,0.0
5.0,90.0,0.0
1.0,93.0,0.0
141.0,108.0,0.0
137.0,109.0,0.0
133.0,109.0,0.0
129.0,108.0,0.0
125.0,106.0,0.0
121.0,103.0,0.0
117.0,99.0,0.0
113.0,94.0,0.0
109.0,88.0,0.0
105.0,81.0,0.0
101.0,73.0,1.0
101.0,73.0,0.0
97.0,82.0,0.0
93.0,90.0,0.0
89.0,97.0,0.0
85.0,103.0,0.0
81.0,108.0,0.0
77.0,112.0,0.0
73.0,115.0,0.0
69.0,117.0,0.0
65.0,118.0,0.0
61.0,118.0,0.0
57.0,117.0,0.0
53.0,115.0,0.0
49.0,112.0,0.0
45.0,108.0,0.0
41.0,103.0,0.0
37.0,97.0,0.0
33.0,90.0,0.0
29.0,82.0,0.0
25.0,73.0,0.0
21.0,63.0,0.0
17.0,53.0,1.0
17.0,53.0,0.0
13.0,62.0,0.0
9.0,70.0,0.0
5.0,77.0,0.0
1.0,83.0,0.0
149.0,35.0,0.0
145.0,39.0,0.0
141.0,42.0,0.0
137.0,44.0,0.0
133.0,45.0,0.0
129.0,45.0,0.0
125.0,44.0,0.0
121.0,42.0,0.0
117.0,39.0,0.0
113.0,35.0,0.0
109.0,30.0,0.0
105.0,24.0,1.0
105.0,24.0,0.0
101.0,33.0,0.0
97.0,41.0,0.0
93.0,48.0,0.0
89.0,54.0,0.0
85.0,59.0,0.0
81.0,63.0,0.0
77.0,66.0,0.0
73.0,68.0,0.0
69.0,69.0,0.0
65.0,69.0,0.0
61.0,68.0,0.0
57.0,66.0,0.0
53.0,63.0,0.0
49.0,59.0,0.0
45.0,54.0,0.0
41.0,48.0,1.0
41.0,48.0,0.0
37.0,57.0,0.0
33.0,65.0,0.0
29.0,72.0,0.0
25.0,78.0,0.0
21.0,83.0,0.0
17.0,87.0,0.0
13.0,90.0,0.0
9.0,92.0,0.0
5.0,93.0,0.0
1.0,93.0,0.0
141.0,146.0,0.0
137.0,144.0,0.0
133.0,141.0,0.0
