,X,Y,click
1637,133,47,0
1638,129,45,0
1639,125,42,0
1640,121,38,0
1641,117,33,0
1642,113,27,0
1643,109,20,0
1644,105,12,1
1645,105,12,0
1646,101,21,0
1647,97,29,0
1648,93,36,0
1649,89,42,0
1650,85,47,0
1651,81,51,0
1652,77,54,0
1653,73,56,0
1654,69,57,0
1655,65,57,0
1656,61,56,0
1657,57,54,0
1658,53,51,1
1659,53,51,0
1660,49,60,0
1661,45,68,0
1662,41,75,0
1663,37,81,0
1664,33,86,0
1665,29,90,0
1666,25,93,0
1667,21,95,0
1668,17,96,0
1669,13,96,0
1670,9,95,0
1671,5,93,0
1672,1,90,0
1673,141,96,0
1674,137,91,0
1675,133,85,0
1676,129,78,0
1677,125,70,1
1678,125,70,0
1679,121,79,0
1680,117,87,0
1681,113,94,0
1682,109,100,0
1683,105,105,0
1684,101,109,0
1685,97,112,0
1686,93,114,0
1687,89,115,0
1688,85,115,0
1689,81,114,0
1690,77,112,0
1691,73,109,0
1692,69,105,0
1693,65,100,0
1694,61,94,0
1695,57,87,0
1696,53,79,0
1697,49,70,0
1698,45,60,0
1699,41,50,1
1700,41,50,0
1701,37,59,0
1702,33,67,0
1703,29,74,0
1704,25,80,0
1705,21,85,0
1706,17,89,0
1707,13,92,0
1708,9,94,0
1709,5,95,0
1710,1,95,0
1711,149,37,0
1712,145,35,0
1713,141,32,0
1714,137,28,0
1715,133,23,0
1716,129,17,0
1717,125,10,0
1718,121,2,1
1719,121,2,0
1720,117,11,0
1721,113,19,0
1722,109,26,0
1723,105,32,0
1724,101,37,0
1725,97,41,0
1726,93,44,0
1727,89,46,0
1728,85,47,0
1729,81,47,0
1730,77,46,0
1731,73,44,0
1732,69,41,0
1733,65,37,1
1734,65,37,0
1735,61,46,0
1736,57,54,0
1737,53,61,0
1738,49,67,0
1739,45,72,0
1740,41,76,0
1741,37,79,0
1742,33,81,0
1743,29,82,0
1744,25,82,0
1745,21,81,0
1746,17,79,0
1747,13,76,0
1748,9,72,0
1749,5,67,0
1750,1,61,0
1751,141,125,1
1752,141,125,0
1753,137,134,0
1754,133,142,0
1755,129,149,0
1756,125,155,0
1757,121,160,0
1758,117,164,0
1759,113,167,0
1760,109,169,0
1761,105,170,0
1762,101,170,0
1763,97,169,0
1764,93,167,0
1765,89,164,0
1766,85,160,0
1767,81,155,0
1768,77,149,0
1769,73,142,0
1770,69,134,0
1771,65,125,0
1772,61,115,0
1773,57,105,0
1774,53,95,0
1775,49,85,0
1776,45,75,0
1777,41,65,1
1778,41,65,0
1779,37,74,0
1780,33,82,0
1781,29,89,0
1782,25,95,0
1783,21,100,0
1784,17,104,0
1785,13,107,0
1786,9,109,0
1787,5,110,0
1788,1,110,0
1789,149,76,0
1790,145,74,0
1791,141,71,0
1792,137,67,0
1793,133,62,0
1794,129,56,0
1795,125,49,0
1796,121,41,0
1797,117,32,1
1798,117,32,0
1799,113,41,0
1800,109,49,0
1801,105,56,0
1802,101,62,0
1803,97,67,0
1804,93,71,0
1805,89,74,0
1806,85,76,0
1807,81,77,0
1808,77,77,0
1809,73,76,0
1810,69,74,0
1811,65,71,0
1812,61,67,0
1813,57,62,0
1814,53,56,0
1815,49,49,1
1816,49,49,0
1817,45,58,0
1818,41,66,0
1819,37,73,0
1820,33,79,0
1821,29,84,0
1822,25,88,0
1823,21,91,0
1824,17,93,0
1825,13,94,0
1826,9,94,0
1827,5,93,0
1828,1,91,0
1829,141,124,0
1830,137,120,0
1831,133,115,0
1832,129,109,0
1833,125,102,0
1834,121,94,0
1835,117,85,1
1836,117,85,0
1837,113,94,0
1838,109,102,0
1839,105,109,0
1840,101,115,0
1841,97,120,0
1842,93,124,0
1843,89,127,0
1844,85,129,0
1845,81,130,0
1846,77,130,0
1847,73,129,0
1848,69,127,0
1849,65,124,0
1850,61,120,0
1851,57,115,0
1852,53,109,0
1853,49,102,0
1854,45,94,0
1855,41,85,0
1856,37,75,0
1857,33,65,0
1858,29,55,0
1859,25,45,0
1860,21,35,1
1861,21,35,0
1862,17,44,0
1863,13,52,0
1864,9,59,0
1865,5,65,0
1866,1,70,0
1867,149,88,0
1868,145,91,0
1869,141,93,0
1870,137,94,0
1871,133,94,0
1872,129,93,0
1873,125,91,0
1874,121,88,0
1875,117,84,0
1876,113,79,0
1877,109,73,0
1878,105,66,0
1879,101,58,0
1880,97,49,1
1881,97,49,0
1882,93,58,0
1883,89,66,0
1884,85,73,0
1885,81,79,0
1886,77,84,0
1887,73,88,0
1888,69,91,0
1889,65,93,0
1890,61,94,0
1891,57,94,0
1892,53,93,0
1893,49,91,0
1894,45,88,0
1895,41,84,0
1896,37,79,0
1897,33,73,0
1898,29,66,0
1899,25,58,1
1900,25,58,0
1901,21,67,0
1902,17,75,0
1903,13,82,0
1904,9,88,0
1905,5,93,0
1906,1,97,0
1907,141,72,0
1908,137,74,0
1909,133,75,0
1910,129,75,0
1911,125,74,0
1912,121,72,0
1913,117,69,0
1914,113,65,0
1915,109,60,0
1916,105,54,0
1917,101,47,0
1918,97,39,0
1919,93,30,0
1920,89,20,0
1921,85,10,1
1922,85,10,0
1923,81,19,0
1924,77,27,0
1925,73,34,0
1926,69,40,0
1927,65,45,0
1928,61,49,0
1929,57,52,0
1930,53,54,0
1931,49,55,0
1932,45,55,0
1933,41,54,0
1934,37,52,0
1935,33,49,0
1936,29,45,1
1937,29,45,0
1938,25,54,0
1939,21,62,0
1940,17,69,0
1941,13,75,0
1942,9,80,0
1943,5,84,0
1944,1,87,0
1945,149,76,0
1946,145,77,0
1947,141,77,0
1948,137,76,0
1949,133,74,0
1950,129,71,0
1951,125,67,0
1952,121,62,0
1953,117,56,0
1954,113,49,1
1955,113,49,0
1956,109,58,0
1957,105,66,0
1958,101,73,0
1959,97,79,0
1960,93,84,0
1961,89,88,0
1962,85,91,0
1963,81,93,0
1964,77,94,0
1965,73,94,0
1966,69,93,0
1967,65,91,0
1968,61,88,0
1969,57,84,0
1970,53,79,0
1971,49,73,1
1972,49,73,0
1973,45,82,0
1974,41,90,0
1975,37,97,0
1976,33,103,0
1977,29,108,0
1978,25,112,0
1979,21,115,0
1980,17,117,0
1981,13,118,0
1982,9,118,0
1983,5,117,0
1984,1,115,0
1985,141,108,0
1986,137,104,0
1987,133,99,0
1988,129,93,0
1989,125,86,0
1990,121,78,0
1991,117,69,0
1992,113,59,1
1993,113,59,0
1994,109,68,0
1995,105,76,0
1996,101,83,0
1997,97,89,0
1998,93,94,0
1999,89,98,0
2000,85,101,0
2001,81,103,0
2002,77,104,0
2003,73,104,0
2004,69,103,0
2005,65,101,0
2006,61,98,0
2007,57,94,0
2008,53,89,0
2009,49,83,0
2010,45,76,0
2011,41,68,0
2012,37,59,0
2013,33,49,1
2014,33,49,0
2015,29,58,0
2016,25,66,0
2017,21,73,0
2018,17,79,0
2019,13,84,0
2020,9,88,0
2021,5,91,0
2022,1,93,0
2023,149,58,0
2024,145,58,0
2025,141,57,0
2026,137,55,0
2027,133,52,0
2028,129,48,0
2029,125,43,0
2030,121,37,0
2031,117,30,0
2032,113,22,0
2033,109,13,1
2034,109,13,0
2035,105,22,0
2036,101,30,0
2037,97,37,0
2038,93,43,0
2039,89,48,0
2040,85,52,0
2041,81,55,0
2042,77,57,0
2043,73,58,0
2044,69,58,0
2045,65,57,0
2046,61,55,0
2047,57,52,0
2048,53,48,0
2049,49,43,0
2050,45,37,0
2051,41,30,1
2052,41,30,0
2053,37,39,0
2054,33,47,0
2055,29,54,0
2056,25,60,0
2057,21,65,0
2058,17,69,0
2059,13,72,0
2060,9,74,0
2061,5,75,0
2062,1,75,0
2063,141,99,0
2064,137,97,0
2065,133,94,0
2066,129,90,0
2067,125,85,0
2068,121,79,1
2069,121,79,0
2070,117,88,0
2071,113,96,0
2072,109,103,0
2073,105,109,0
2074,101,114,0
2075,97,118,0
2076,93,121,0
2077,89,123,0
2078,85,124,0
2079,81,124,0
2080,77,123,0
2081,73,121,0
2082,69,118,0
2083,65,114,0
2084,61,109,0
2085,57,103,0
2086,53,96,0
2087,49,88,0
2088,45,79,0
2089,41,69,0
2090,37,59,0
2091,33,49,0
2092,29,39,1
2093,29,39,0
2094,25,48,0
2095,21,56,0
2096,17,63,0
2097,13,69,0
2098,9,74,0
2099,5,78,0
2100,1,81,0
2101,149,138,0
2102,145,139,0
2103,141,139,0
2104,137,138,0
2105,133,136,0
2106,129,133,0
2107,125,129,0
2108,121,124,0
2109,117,118,0
2110,113,111,0
2111,109,103,1
2112,109,103,0
2113,105,112,0
2114,101,120,0
2115,97,127,0
2116,93,133,0
2117,89,138,0
2118,85,142,0
2119,81,145,0
2120,77,147,0
2121,73,148,0
2122,69,148,0
2123,65,147,0
2124,61,145,0
2125,57,142,0
2126,53,138,0
2127,49,133,0
2128,45,127,0
2129,41,120,0
2130,37,112,0
2131,33,103,0
2132,29,93,0
2133,25,83,0
2134,21,73,0
2135,17,63,0
2136,13,53,0
2137,9,43,1
2138,9,43,0
2139,5,52,0
2140,1,60,0
2141,141,-7,0
2142,137,-1,0
2143,133,4,0
2144,129,8,0
2145,125,11,0
2146,121,13,0
2147,117,14,0
2148,113,14,0
2149,109,13,0
2150,105,11,0
2151,101,8,0
2152,97,4,0
2153,93,-1,0
2154,89,-7,0
2155,85,-14,1
2156,85,-14,0
2157,81,-5,0
2158,77,3,0
2159,73,10,0
2160,69,16,0
2161,65,21,0
2162,61,25,0
2163,57,28,0
2164,53,30,0
2165,49,31,1
2166,49,31,0
2167,45,40,0
2168,41,48,0
2169,37,55,0
2170,33,61,0
2171,29,66,0
2172,25,70,0
2173,21,73,0
2174,17,75,0
2175,13,76,0
2176,9,76,0
2177,5,75,0
2178,1,73,0
2179,149,151,0
2180,145,147,0
2181,141,142,0
2182,137,136,0
2183,133,129,1
2184,133,129,0
2185,129,138,0
2186,125,146,0
2187,121,153,0
2188,117,159,0
2189,113,164,0
2190,109,168,0
2191,105,171,0
2192,101,173,0
2193,97,174,0
2194,93,174,0
2195,89,173,0
2196,85,171,0
2197,81,168,0
2198,77,164,0
2199,73,159,0
2200,69,153,0
2201,65,146,0
2202,61,138,0
2203,57,129,0
2204,53,119,0
2205,49,109,0
2206,45,99,0
2207,41,89,0
2208,37,79,0
2209,33,69,0
2210,29,59,1
2211,29,59,0
2212,25,68,0
2213,21,76,0
2214,17,83,0
2215,13,89,0
2216,9,94,0
2217,5,98,0
2218,1,101,0
2219,141,55,0
2220,137,56,0
2221,133,56,0
2222,129,55,0
2223,125,53,0
2224,121,50,0
2225,117,46,0
2226,113,41,0
2227,109,35,0
2228,105,28,0
2229,101,20,1
2230,101,20,0
2231,97,29,0
2232,93,37,0
2233,89,44,0
2234,85,50,0
2235,81,55,0
2236,77,59,0
2237,73,62,0
2238,69,64,0
2239,65,65,0
2240,61,65,0
2241,57,64,0
2242,53,62,0
2243,49,59,0
2244,45,55,0
2245,41,50,0
2246,37,44,1
2247,37,44,0
2248,33,53,0
2249,29,61,0
2250,25,68,0
2251,21,74,0
2252,17,79,0
2253,13,83,0
2254,9,86,0
2255,5,88,0
2256,1,89,0
2257,149,64,0
2258,145,63,0
2259,141,61,0
2260,137,58,0
2261,133,54,0
2262,129,49,0
2263,125,43,0
2264,121,36,1
2265,121,36,0
2266,117,45,0
2267,113,53,0
2268,109,60,0
2269,105,66,0
2270,101,71,0
2271,97,75,0
2272,93,78,0
2273,89,80,0
2274,85,81,0
2275,81,81,0
2276,77,80,0
2277,73,78,0
2278,69,75,0
2279,65,71,0
2280,61,66,0
2281,57,60,0
2282,53,53,0
2283,49,45,1
2284,49,45,0
2285,45,54,0
2286,41,62,0
2287,37,69,0
2288,33,75,0
2289,29,80,0
2290,25,84,0
2291,21,87,0
2292,17,89,0
2293,13,90,0
2294,9,90,0
2295,5,89,0
2296,1,87,0
2297,141,92,0
2298,137,88,0
2299,133,83,0
2300,129,77,0
2301,125,70,0
2302,121,62,0
2303,117,53,1
2304,117,53,0
2305,113,62,0
2306,109,70,0
2307,105,77,0
2308,101,83,0
2309,97,88,0
2310,93,92,0
2311,89,95,0
2312,85,97,0
2313,81,98,0
2314,77,98,0
2315,73,97,0
2316,69,95,0
2317,65,92,0
2318,61,88,0
2319,57,83,0
2320,53,77,0
2321,49,70,0
2322,45,62,0
2323,41,53,0
2324,37,43,1
2325,37,43,0
2326,33,52,0
2327,29,60,0
2328,25,67,0
2329,21,73,0
2330,17,78,0
2331,13,82,0
2332,9,85,0
2333,5,87,0
2334,1,88,0
2335,149,128,0
2336,145,127,0
2337,141,125,0
2338,137,122,0
2339,133,118,0
2340,129,113,0
2341,125,107,0
2342,121,100,0
2343,117,92,0
2344,113,83,1
2345,113,83,0
2346,109,92,0
2347,105,100,0
2348,101,107,0
2349,97,113,0
2350,93,118,0
2351,89,122,0
2352,85,125,0
2353,81,127,0
2354,77,128,0
2355,73,128,0
2356,69,127,0
2357,65,125,0
2358,61,122,0
2359,57,118,0
2360,53,113,0
2361,49,107,0
2362,45,100,0
2363,41,92,0
2364,37,83,0
2365,33,73,0
2366,29,63,0
2367,25,53,1
2368,25,53,0
2369,21,62,0
2370,17,70,0
2371,13,77,0
2372,9,83,0
2373,5,88,0
2374,1,92,0
2375,141,31,0
2376,137,33,0
2377,133,34,0
2378,129,34,0
2379,125,33,0
2380,121,31,0
2381,117,28,0
2382,113,24,0
2383,109,19,0
2384,105,13,0
2385,101,6,0
2386,97,-2,0
2387,93,-11,1
2388,93,-11,0
2389,89,-2,0
2390,85,6,0
2391,81,13,0
2392,77,19,0
2393,73,24,0
2394,69,28,0
2395,65,31,0
2396,61,33,0
2397,57,34,0
2398,53,34,1
2399,53,34,0
2400,49,43,0
2401,45,51,0
2402,41,58,0
2403,37,64,0
2404,33,69,0
2405,29,73,0
2406,25,76,0
2407,21,78,0
2408,17,79,0
2409,13,79,0
2410,9,78,0
2411,5,76,0
2412,1,73,0
2413,149,153,0
2414,145,148,0
2415,141,142,0
2416,137,135,0
2417,133,127,1
2418,133,127,0
2419,129,136,0
2420,125,144,0
2421,121,151,0
2422,117,157,0
2423,113,162,0
2424,109,166,0
2425,105,169,0
2426,101,171,0
2427,97,172,0
2428,93,172,0
2429,89,171,0
2430,85,169,0
2431,81,166,0
2432,77,162,0
2433,73,157,0
2434,69,151,0
2435,65,144,0
2436,61,136,0
2437,57,127,0
2438,53,117,0
2439,49,107,0
2440,45,97,0
2441,41,87,0
2442,37,77,0
2443,33,67,0
2444,29,57,0
2445,25,47,1
2446,25,47,0
2447,21,56,0
2448,17,64,0
2449,13,71,0
2450,9,77,0
2451,5,82,0
2452,1,86,0
2453,141,37,0
2454,137,39,0
2455,133,40,0
2456,129,40,0
2457,125,39,0
2458,121,37,0
2459,117,34,0
2460,113,30,0
2461,109,25,0
2462,105,19,0
2463,101,12,0
2464,97,4,1
2465,97,4,0
2466,93,13,0
2467,89,21,0
2468,85,28,0
2469,81,34,0
2470,77,39,0
2471,73,43,0
2472,69,46,0
2473,65,48,0
2474,61,49,0
2475,57,49,0
2476,53,48,0
2477,49,46,0
2478,45,43,1
2479,45,43,0
2480,41,52,0
2481,37,60,0
2482,33,67,0
2483,29,73,0
2484,25,78,0
2485,21,82,0
2486,17,85,0
2487,13,87,0
2488,9,88,0
2489,5,88,0
2490,1,87,0
2491,149,144,0
2492,145,141,0
2493,141,137,0
2494,137,132,0
2495,133,126,0
2496,129,119,0
2497,125,111,1
2498,125,111,0
2499,121,120,0
2500,117,128,0
2501,113,135,0
2502,109,141,0
2503,105,146,0
2504,101,150,0
2505,97,153,0
2506,93,155,0
2507,89,156,0
2508,85,156,0
2509,81,155,0
2510,77,153,0
2511,73,150,0
2512,69,146,0
2513,65,141,0
2514,61,135,0
2515,57,128,0
2516,53,120,0
2517,49,111,0
2518,45,101,0
2519,41,91,0
2520,37,81,0
2521,33,71,0
2522,29,61,0
2523,25,51,0
2524,21,41,1
2525,21,41,0
2526,17,50,0
2527,13,58,0
2528,9,65,0
2529,5,71,0
2530,1,76,0
2531,141,17,0
2532,137,20,0
2533,133,22,0
2534,129,23,0
2535,125,23,0
2536,121,22,0
2537,117,20,0
2538,113,17,0
2539,109,13,0
2540,105,8,0
2541,101,2,0
2542,97,-5,0
2543,93,-13,1
2544,93,-13,0
2545,89,-4,0
2546,85,4,0
2547,81,11,0
2548,77,17,0
2549,73,22,0
2550,69,26,0
2551,65,29,0
2552,61,31,1
2553,61,31,0
2554,57,40,0
2555,53,48,0
2556,49,55,0
2557,45,61,0
2558,41,66,0
2559,37,70,0
2560,33,73,0
2561,29,75,0
2562,25,76,0
2563,21,76,0
2564,17,75,0
2565,13,73,0
2566,9,70,0
2567,5,66,0
2568,1,61,0
2569,149,90,0
2570,145,83,1
2571,145,83,0
2572,141,92,0
2573,137,100,0
2574,133,107,0
2575,129,113,0
2576,125,118,0
2577,121,122,0
2578,117,125,0
2579,113,127,0
2580,109,128,0
2581,105,128,0
2582,101,127,0
2583,97,125,0
2584,93,122,0
2585,89,118,0
2586,85,113,0
2587,81,107,0
2588,77,100,0
2589,73,92,0
2590,69,83,0
2591,65,73,0
2592,61,63,0
2593,57,53,1
2594,57,53,0
2595,53,62,0
2596,49,70,0
2597,45,77,0
2598,41,83,0
2599,37,88,0
2600,33,92,0
2601,29,95,0
2602,25,97,0
2603,21,98,0
2604,17,98,0
2605,13,97,0
2606,9,95,0
2607,5,92,0
2608,1,88,0
2609,141,44,0
2610,137,38,0
2611,133,31,0
2612,129,23,0
2613,125,14,0
2614,121,4,1
2615,121,4,0
2616,117,13,0
2617,113,21,0
2618,109,28,0
2619,105,34,0
2620,101,39,0
2621,97,43,0
2622,93,46,0
2623,89,48,0
2624,85,49,0
2625,81,49,0
2626,77,48,0
2627,73,46,0
2628,69,43,0
2629,65,39,0
2630,61,34,1
2631,61,34,0
2632,57,43,0
2633,53,51,0
2634,49,58,0
2635,45,64,0
2636,41,69,0
2637,37,73,0
2638,33,76,0
2639,29,78,0
2640,25,79,0
2641,21,79,0
2642,17,78,0
2643,13,76,0
2644,9,73,0
2645,5,69,0
2646,1,64,0
2647,149,40,0
2648,145,33,0
2649,141,25,1
2650,141,25,0
2651,137,34,0
2652,133,42,0
2653,129,49,0
2654,125,55,0
2655,121,60,0
2656,117,64,0
2657,113,67,0
2658,109,69,0
2659,105,70,0
2660,101,70,0
2661,97,69,0
2662,93,67,0
2663,89,64,0
2664,85,60,0
2665,81,55,0
2666,77,49,0
2667,73,42,0
2668,69,34,0
2669,65,25,0
2670,61,15,1
2671,61,15,0
2672,57,24,0
2673,53,32,0
2674,49,39,0
2675,45,45,0
2676,41,50,0
2677,37,54,0
2678,33,57,0
2679,29,59,0
2680,25,60,0
2681,21,60,0
2682,17,59,0
2683,13,57,0
2684,9,54,0
2685,5,50,0
2686,1,45,1
2687,1,45,0
2688,141,137,0
2689,137,145,0
2690,133,152,0
2691,129,158,0
2692,125,163,0
2693,121,167,0
2694,117,170,0
2695,113,172,0
2696,109,173,0
2697,105,173,0
2698,101,172,0
2699,97,170,0
2700,93,167,0
2701,89,163,0
2702,85,158,0
2703,81,152,0
2704,77,145,0
2705,73,137,0
2706,69,128,0
2707,65,118,0
2708,61,108,0
2709,57,98,0
2710,53,88,0
2711,49,78,0
2712,45,68,1
2713,45,68,0
2714,41,77,0
2715,37,85,0
2716,33,92,0
2717,29,98,0
2718,25,103,0
2719,21,107,0
2720,17,110,0
2721,13,112,0
2722,9,113,0
2723,5,113,0
2724,1,112,0
2725,149,112,0
2726,145,109,0
2727,141,105,0
2728,137,100,0
2729,133,94,0
2730,129,87,0
2731,125,79,0
2732,121,70,0
2733,117,60,1
2734,117,60,0
2735,113,69,0
2736,109,77,0
2737,105,84,0
2738,101,90,0
2739,97,95,0
2740,93,99,0
2741,89,102,0
2742,85,104,0
2743,81,105,0
2744,77,105,0
2745,73,104,0
2746,69,102,0
2747,65,99,0
2748,61,95,0
2749,57,90,0
2750,53,84,0
2751,49,77,0
2752,45,69,0
2753,41,60,0
2754,37,50,1
2755,37,50,0
2756,33,59,0
2757,29,67,0
2758,25,74,0
2759,21,80,0
2760,17,85,0
2761,13,89,0
2762,9,92,0
2763,5,94,0
2764,1,95,0
2765,141,-8,0
2766,137,-9,0
2767,133,-11,0
2768,129,-14,0
2769,125,-18,0
2770,121,-23,0
2771,117,-29,0
2772,113,-36,1
2773,113,-36,0
2774,109,-27,0
2775,105,-19,0
2776,101,-12,0
2777,97,-6,0
2778,93,-1,0
2779,89,3,0
2780,85,6,1
2781,85,6,0
2782,81,15,0
2783,77,23,0
2784,73,30,0
2785,69,36,0
2786,65,41,0
2787,61,45,0
2788,57,48,1
2789,57,48,0
2790,53,57,0
2791,49,65,0
2792,45,72,0
2793,41,78,0
2794,37,83,0
2795,33,87,0
2796,29,90,0
2797,25,92,0
2798,21,93,0
2799,17,93,0
2800,13,92,0
2801,9,90,0
2802,5,87,0
2803,1,83,0
2804,149,139,0
2805,145,133,0
2806,141,126,0
2807,137,118,0
2808,133,109,1
2809,133,109,0
2810,129,118,0
2811,125,126,0
2812,121,133,0
2813,117,139,0
2814,113,144,0
2815,109,148,0
2816,105,151,0
2817,101,153,0
2818,97,154,0
2819,93,154,0
2820,89,153,0
2821,85,151,0
2822,81,148,0
2823,77,144,0
2824,73,139,0
2825,69,133,0
2826,65,126,0
2827,61,118,0
2828,57,109,0
2829,53,99,0
2830,49,89,0
2831,45,79,0
2832,41,69,0
2833,37,59,0
2834,33,49,1
2835,33,49,0
2836,29,58,0
2837,25,66,0
2838,21,73,0
2839,17,79,0
2840,13,84,0
2841,9,88,0
2842,5,91,0
2843,1,93,0
2844,141,94,0
2845,137,94,0
2846,133,93,0
2847,129,91,0
2848,125,88,0
2849,121,84,0
2850,117,79,0
2851,113,73,0
2852,109,66,0
2853,105,58,0
2854,101,49,0
2855,97,39,1
2856,97,39,0
2857,93,48,0
2858,89,56,0
2859,85,63,0
2860,81,69,0
2861,77,74,0
2862,73,78,0
2863,69,81,0
2864,65,83,0
2865,61,84,0
2866,57,84,0
2867,53,83,0
2868,49,81,0
2869,45,78,0
2870,41,74,0
2871,37,69,0
2872,33,63,0
2873,29,56,0
2874,25,48,1
2875,25,48,0
2876,21,57,0
2877,17,65,0
2878,13,72,0
2879,9,78,0
2880,5,83,0
2881,1,87,0
2882,149,96,0
2883,145,98,0
2884,141,99,0
2885,137,99,0
2886,133,98,0
2887,129,96,0
2888,125,93,0
2889,121,89,0
2890,117,84,0
2891,113,78,0
2892,109,71,0
2893,105,63,0
2894,101,54,1
2895,101,54,0
2896,97,63,0
2897,93,71,0
2898,89,78,0
2899,85,84,0
2900,81,89,0
2901,77,93,0
2902,73,96,0
2903,69,98,0
2904,65,99,0
2905,61,99,0
2906,57,98,0
2907,53,96,0
2908,49,93,0
2909,45,89,0
2910,41,84,0
2911,37,78,0
2912,33,71,0
2913,29,63,0
2914,25,54,1
2915,25,54,0
2916,21,63,0
2917,17,71,0
2918,13,78,0
2919,9,84,0
2920,5,89,0
2921,1,93,0
2922,141,51,0
2923,137,53,0
2924,133,54,0
2925,129,54,0
2926,125,53,0
2927,121,51,0
2928,117,48,0
2929,113,44,0
2930,109,39,0
2931,105,33,0
2932,101,26,0
2933,97,18,1
2934,97,18,0
2935,93,27,0
2936,89,35,0
2937,85,42,0
2938,81,48,0
2939,77,53,0
2940,73,57,0
2941,69,60,0
2942,65,62,0
2943,61,63,0
2944,57,63,0
2945,53,62,0
2946,49,60,0
2947,45,57,1
2948,45,57,0
2949,41,66,0
2950,37,74,0
2951,33,81,0
2952,29,87,0
2953,25,92,0
2954,21,96,0
2955,17,99,0
2956,13,101,0
2957,9,102,0
2958,5,102,0
2959,1,101,0
2960,149,177,0
2961,145,174,0
2962,141,170,0
2963,137,165,0
2964,133,159,0
2965,129,152,0
2966,125,144,0
2967,121,135,1
2968,121,135,0
2969,117,144,0
2970,113,152,0
2971,109,159,0
2972,105,165,0
2973,101,170,0
2974,97,174,0
2975,93,177,0
2976,89,179,0
2977,85,180,0
2978,81,180,0
2979,77,179,0
2980,73,177,0
2981,69,174,0
2982,65,170,0
2983,61,165,0
2984,57,159,0
2985,53,152,0
2986,49,144,0
2987,45,135,0
2988,41,125,0
2989,37,115,0
2990,33,105,0
2991,29,95,0
2992,25,85,0
2993,21,75,1
2994,21,75,0
2995,17,84,0
2996,13,92,0
2997,9,99,0
2998,5,105,0
2999,1,110,0
3000,141,121,0
3001,137,124,0
3002,133,126,0
3003,129,127,0
3004,125,127,0
3005,121,126,0
3006,117,124,0
3007,113,121,0
3008,109,117,0
3009,105,112,0
3010,101,106,0
3011,97,99,0
3012,93,91,0
3013,89,82,0
3014,85,72,0
3015,81,62,0
3016,77,52,0
3017,73,42,1
3018,73,42,0
3019,69,51,0
3020,65,59,0
3021,61,66,0
3022,57,72,0
3023,53,77,0
3024,49,81,0
3025,45,84,0
3026,41,86,0
3027,37,87,0
3028,33,87,0
3029,29,86,0
3030,25,84,0
3031,21,81,0
3032,17,77,0
3033,13,72,0
3034,9,66,0
3035,5,59,0
3036,1,51,0
3037,149,-32,1
3038,149,-32,0
3039,145,-23,0
3040,141,-15,0
3041,137,-8,0
3042,133,-2,0
3043,129,3,0
3044,125,7,0
3045,121,10,0
3046,117,12,0
3047,113,13,0
3048,109,13,0
3049,105,12,0
3050,101,10,0
3051,97,7,1
3052,97,7,0
3053,93,16,0
3054,89,24,0
3055,85,31,0
3056,81,37,0
3057,77,42,0
3058,73,46,0
3059,69,49,1
3060,69,49,0
3061,65,58,0
3062,61,66,0
3063,57,73,0
3064,53,79,0
3065,49,84,0
3066,45,88,0
3067,41,91,0
3068,37,93,0
3069,33,94,0
3070,29,94,0
3071,25,93,0
3072,21,91,0
3073,17,88,0
3074,13,84,0
3075,9,79,0
3076,5,73,0
3077,1,66,1
3078,1,66,0
3079,141,100,0
3080,137,108,0
3081,133,115,0
3082,129,121,0
3083,125,126,0
3084,121,130,0
3085,117,133,0
3086,113,135,0
3087,109,136,0
3088,105,136,0
3089,101,135,0
3090,97,133,0
3091,93,130,0
3092,89,126,0
3093,85,121,0
3094,81,115,0
3095,77,108,0
3096,73,100,0
3097,69,91,0
3098,65,81,0
3099,61,71,0
3100,57,61,0
3101,53,51,1
3102,53,51,0
3103,49,60,0
3104,45,68,0
3105,41,75,0
3106,37,81,0
3107,33,86,0
3108,29,90,0
3109,25,93,0
3110,21,95,0
3111,17,96,0
3112,13,96,0
3113,9,95,0
3114,5,93,0
3115,1,90,0
3116,149,38,0
3117,145,33,0
3118,141,27,0
3119,137,20,0
3120,133,12,1
3121,133,12,0
3122,129,21,0
3123,125,29,0
3124,121,36,0
3125,117,42,0
3126,113,47,0
3127,109,51,0
3128,105,54,0
3129,101,56,0
3130,97,57,0
3131,93,57,0
3132,89,56,0
3133,85,54,0
3134,81,51,0
3135,77,47,0
3136,73,42,0
3137,69,36,0
3138,65,29,0
3139,61,21,1
3140,61,21,0
3141,57,30,0
3142,53,38,0
3143,49,45,0
3144,45,51,0
3145,41,56,0
3146,37,60,0
3147,33,63,0
3148,29,65,0
3149,25,66,0
3150,21,66,0
3151,17,65,0
3152,13,63,0
3153,9,60,0
3154,5,56,1
3155,5,56,0
3156,1,65,0
3157,141,111,0
3158,137,118,0
3159,133,124,0
3160,129,129,0
3161,125,133,0
3162,121,136,0
3163,117,138,0
3164,113,139,0
3165,109,139,0
3166,105,138,0
3167,101,136,0
3168,97,133,0
3169,93,129,0
3170,89,124,0
3171,85,118,0
3172,81,111,0
3173,77,103,0
3174,73,94,0
3175,69,84,0
3176,65,74,0
3177,61,64,0
3178,57,54,0
3179,53,44,1
3180,53,44,0
3181,49,53,0
3182,45,61,0
3183,41,68,0
3184,37,74,0
3185,33,79,0
3186,29,83,0
